,date,passport,Immigration,Travel Visa,Refugee,Conflict,Violence,Crisis,Militia,Genocide,Armed Forces,Civilian,Currency,Lottery,Economy,Bureau de change,Wage,Protest,Coup dՎtat,Government,country
156,2021-01-01,4.0,9.0,27.0,1.0,6.0,50.0,7.0,3.0,0.0,4.0,0.0,27.0,10.0,25.0,10.0,6.0,2.0,2.0,17.0,AF
157,2021-02-01,4.0,8.0,21.0,6.0,4.0,45.0,3.0,2.0,0.0,5.0,2.0,29.0,6.0,26.0,14.0,5.0,0.0,1.0,19.0,AF
158,2021-03-01,3.0,5.0,16.0,6.0,3.0,43.0,5.0,4.0,0.0,4.0,0.0,25.0,5.0,43.0,6.0,5.0,0.0,0.0,14.0,AF
159,2021-04-01,4.0,9.0,17.0,6.0,7.0,45.0,9.0,2.0,0.0,5.0,2.0,30.0,5.0,33.0,11.0,5.0,2.0,1.0,19.0,AF
160,2021-05-01,4.0,9.0,19.0,5.0,2.0,53.0,6.0,2.0,2.0,5.0,1.0,32.0,22.0,33.0,9.0,8.0,3.0,2.0,16.0,AF
161,2021-06-01,4.0,12.0,23.0,10.0,9.0,58.0,4.0,0.0,2.0,4.0,0.0,30.0,6.0,29.0,8.0,4.0,0.0,1.0,12.0,AF
162,2021-07-01,9.0,16.0,27.0,15.0,5.0,58.0,0.0,6.0,2.0,4.0,2.0,21.0,11.0,22.0,6.0,4.0,2.0,0.0,12.0,AF
163,2021-08-01,15.0,100.0,100.0,100.0,0.0,74.0,10.0,5.0,0.0,4.0,3.0,28.0,10.0,17.0,8.0,8.0,0.0,1.0,20.0,AF
164,2021-09-01,5.0,56.0,50.0,58.0,5.0,60.0,8.0,3.0,0.0,2.0,3.0,28.0,5.0,15.0,12.0,5.0,2.0,0.0,19.0,AF
165,2021-10-01,9.0,30.0,36.0,32.0,3.0,45.0,5.0,0.0,0.0,2.0,3.0,24.0,20.0,16.0,8.0,6.0,2.0,1.0,14.0,AF
166,2021-11-01,7.0,19.0,48.0,16.0,2.0,47.0,6.0,0.0,1.0,1.0,1.0,33.0,13.0,16.0,8.0,7.0,1.0,0.0,11.0,AF
167,2021-12-01,24.0,15.0,43.0,16.0,5.0,48.0,6.0,2.0,2.0,1.0,0.0,44.0,4.0,20.0,26.0,4.0,2.0,0.0,12.0,AF
168,2022-01-01,15.0,14.0,37.0,16.0,3.0,59.0,8.0,1.0,0.0,0.0,0.0,31.0,4.0,24.0,17.0,3.0,2.0,0.0,14.0,AF
169,2022-02-01,34.0,15.0,35.0,9.0,7.0,83.0,5.0,3.0,0.0,1.0,0.0,36.0,3.0,31.0,18.0,4.0,2.0,3.0,14.0,AF
170,2022-03-01,15.0,8.0,34.0,6.0,6.0,92.0,4.0,2.0,0.0,2.0,1.0,32.0,4.0,34.0,14.0,4.0,0.0,1.0,13.0,AF
171,2022-04-01,100.0,9.0,33.0,9.0,6.0,77.0,4.0,0.0,1.0,2.0,0.0,30.0,7.0,32.0,12.0,4.0,1.0,1.0,14.0,AF
172,2022-05-01,61.0,9.0,37.0,7.0,3.0,78.0,6.0,6.0,0.0,1.0,0.0,38.0,22.0,38.0,10.0,3.0,5.0,0.0,13.0,AF
173,2022-06-01,41.0,12.0,45.0,7.0,5.0,78.0,8.0,2.0,0.0,1.0,0.0,37.0,3.0,42.0,11.0,6.0,1.0,0.0,16.0,AF
174,2022-07-01,32.0,15.0,42.0,8.0,5.0,71.0,4.0,0.0,2.0,1.0,2.0,43.0,6.0,30.0,8.0,2.0,2.0,2.0,13.0,AF
175,2022-08-01,43.0,14.0,48.0,13.0,5.0,68.0,2.0,3.0,0.0,1.0,2.0,46.0,5.0,28.0,13.0,2.0,1.0,1.0,11.0,AF
176,2022-09-01,69.0,15.0,49.0,9.0,8.0,70.0,4.0,3.0,0.0,1.0,0.0,35.0,9.0,42.0,8.0,3.0,1.0,1.0,14.0,AF
177,2022-10-01,46.0,18.0,61.0,14.0,6.0,68.0,6.0,1.0,8.0,1.0,1.0,33.0,59.0,37.0,8.0,3.0,7.0,1.0,16.0,AF
178,2022-11-01,15.0,16.0,49.0,16.0,3.0,63.0,4.0,2.0,1.0,1.0,0.0,27.0,20.0,32.0,10.0,2.0,4.0,1.0,14.0,AF
179,2022-12-01,10.0,11.0,48.0,8.0,2.0,59.0,0.0,1.0,0.0,1.0,0.0,26.0,3.0,22.0,13.0,1.0,5.0,0.0,11.0,AF
180,2023-01-01,14.0,9.0,46.0,6.0,4.0,63.0,4.0,4.0,0.0,1.0,2.0,24.0,6.0,18.0,8.0,2.0,4.0,0.0,8.0,AF
181,2023-02-01,54.0,10.0,45.0,10.0,3.0,56.0,4.0,3.0,0.0,1.0,0.0,29.0,3.0,17.0,11.0,4.0,1.0,2.0,9.0,AF
182,2008-01-01,0.0,0.0,100.0,0.0,0.0,92.0,0.0,,0.0,76.0,0.0,34.0,0.0,72.0,100.0,0.0,0.0,0.0,13.0,AL
183,2008-02-01,0.0,100.0,55.0,0.0,0.0,48.0,0.0,,0.0,0.0,63.0,25.0,37.0,65.0,62.0,50.0,0.0,0.0,28.0,AL
184,2008-03-01,0.0,0.0,47.0,0.0,34.0,41.0,0.0,,0.0,0.0,0.0,11.0,0.0,52.0,0.0,0.0,0.0,0.0,43.0,AL
185,2008-04-01,61.0,0.0,20.0,0.0,100.0,49.0,0.0,,0.0,0.0,0.0,13.0,47.0,95.0,0.0,0.0,0.0,0.0,31.0,AL
186,2008-05-01,0.0,0.0,78.0,0.0,0.0,68.0,54.0,,0.0,55.0,0.0,17.0,0.0,65.0,0.0,0.0,0.0,0.0,34.0,AL
187,2008-06-01,60.0,63.0,0.0,0.0,0.0,0.0,28.0,,0.0,0.0,0.0,7.0,0.0,53.0,0.0,0.0,0.0,0.0,100.0,AL
188,2008-07-01,93.0,0.0,41.0,0.0,0.0,42.0,0.0,,0.0,0.0,0.0,13.0,84.0,53.0,0.0,0.0,100.0,0.0,38.0,AL
189,2008-08-01,0.0,24.0,40.0,0.0,26.0,21.0,0.0,,100.0,0.0,0.0,12.0,98.0,0.0,47.0,0.0,0.0,0.0,34.0,AL
190,2008-09-01,100.0,39.0,46.0,0.0,0.0,32.0,0.0,,0.0,0.0,0.0,15.0,100.0,0.0,0.0,36.0,0.0,0.0,21.0,AL
191,2008-10-01,36.0,0.0,78.0,0.0,0.0,51.0,53.0,,42.0,41.0,0.0,22.0,0.0,60.0,0.0,0.0,53.0,52.0,36.0,AL
192,2008-11-01,0.0,50.0,50.0,0.0,0.0,39.0,0.0,,33.0,0.0,0.0,17.0,90.0,34.0,0.0,0.0,0.0,0.0,45.0,AL
193,2008-12-01,78.0,42.0,20.0,0.0,16.0,37.0,0.0,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,30.0,0.0,57.0,52.0,AL
194,2009-01-01,53.0,0.0,10.0,0.0,17.0,60.0,99.0,,0.0,0.0,0.0,20.0,91.0,53.0,0.0,0.0,0.0,42.0,31.0,AL
195,2009-02-01,55.0,20.0,58.0,0.0,0.0,44.0,0.0,,0.0,39.0,0.0,27.0,23.0,80.0,0.0,0.0,0.0,0.0,33.0,AL
196,2009-03-01,0.0,26.0,82.0,0.0,0.0,88.0,46.0,,0.0,40.0,0.0,26.0,0.0,16.0,0.0,0.0,0.0,0.0,31.0,AL
197,2009-04-01,0.0,63.0,13.0,0.0,0.0,42.0,25.0,,0.0,77.0,36.0,17.0,24.0,62.0,0.0,37.0,0.0,0.0,13.0,AL
198,2009-05-01,0.0,29.0,16.0,0.0,0.0,32.0,100.0,,0.0,0.0,0.0,8.0,0.0,33.0,0.0,0.0,0.0,0.0,36.0,AL
199,2009-06-01,0.0,0.0,20.0,50.0,0.0,26.0,41.0,,0.0,62.0,0.0,15.0,0.0,57.0,0.0,0.0,0.0,0.0,30.0,AL
200,2009-07-01,59.0,0.0,59.0,0.0,22.0,53.0,39.0,,0.0,0.0,0.0,17.0,0.0,0.0,0.0,24.0,33.0,0.0,47.0,AL
201,2009-08-01,0.0,31.0,26.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,55.0,0.0,21.0,AL
202,2009-09-01,0.0,0.0,76.0,44.0,17.0,39.0,41.0,,37.0,0.0,0.0,18.0,0.0,100.0,0.0,0.0,0.0,63.0,43.0,AL
203,2009-10-01,0.0,0.0,53.0,0.0,15.0,29.0,0.0,,32.0,0.0,0.0,17.0,41.0,0.0,0.0,0.0,0.0,0.0,11.0,AL
204,2009-11-01,0.0,21.0,32.0,0.0,9.0,35.0,82.0,,0.0,51.0,0.0,11.0,0.0,51.0,0.0,0.0,56.0,0.0,7.0,AL
205,2009-12-01,0.0,0.0,31.0,0.0,0.0,23.0,77.0,,0.0,0.0,0.0,7.0,38.0,55.0,0.0,0.0,29.0,100.0,12.0,AL
206,2010-01-01,65.0,22.0,33.0,0.0,0.0,56.0,44.0,,0.0,37.0,0.0,22.0,19.0,75.0,34.0,0.0,0.0,0.0,18.0,AL
207,2010-02-01,0.0,0.0,12.0,0.0,19.0,18.0,23.0,,0.0,33.0,100.0,28.0,29.0,45.0,0.0,0.0,0.0,56.0,12.0,AL
208,2010-03-01,0.0,0.0,28.0,0.0,9.0,27.0,40.0,,88.0,100.0,0.0,15.0,0.0,44.0,0.0,0.0,0.0,0.0,9.0,AL
209,2010-04-01,0.0,15.0,16.0,0.0,0.0,0.0,0.0,,0.0,42.0,0.0,0.0,0.0,33.0,0.0,0.0,35.0,0.0,24.0,AL
210,2010-05-01,0.0,37.0,19.0,26.0,0.0,37.0,33.0,,0.0,0.0,0.0,27.0,0.0,60.0,0.0,32.0,23.0,34.0,15.0,AL
211,2010-06-01,0.0,0.0,25.0,0.0,0.0,54.0,30.0,,48.0,0.0,0.0,21.0,59.0,95.0,0.0,42.0,0.0,0.0,15.0,AL
212,2010-07-01,0.0,34.0,28.0,0.0,22.0,30.0,0.0,,0.0,0.0,0.0,14.0,18.0,17.0,40.0,100.0,0.0,0.0,13.0,AL
213,2010-08-01,0.0,32.0,31.0,0.0,0.0,17.0,0.0,,99.0,91.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,7.0,AL
214,2010-09-01,0.0,0.0,32.0,0.0,43.0,24.0,49.0,,0.0,22.0,0.0,11.0,0.0,18.0,0.0,0.0,0.0,0.0,15.0,AL
215,2010-10-01,0.0,0.0,62.0,0.0,0.0,29.0,0.0,,0.0,0.0,0.0,12.0,47.0,37.0,29.0,68.0,0.0,0.0,15.0,AL
216,2010-11-01,0.0,0.0,51.0,40.0,7.0,48.0,0.0,,0.0,0.0,43.0,20.0,0.0,37.0,0.0,0.0,26.0,0.0,7.0,AL
217,2010-12-01,0.0,14.0,37.0,100.0,0.0,25.0,0.0,,0.0,22.0,0.0,13.0,0.0,0.0,0.0,41.0,23.0,0.0,8.0,AL
218,2011-01-01,36.0,3.0,18.0,4.0,6.0,24.0,13.0,,14.0,21.0,0.0,9.0,16.0,32.0,0.0,7.0,55.0,0.0,7.0,AL
219,2011-02-01,20.0,12.0,12.0,8.0,4.0,32.0,3.0,,9.0,22.0,0.0,12.0,14.0,23.0,0.0,9.0,19.0,20.0,4.0,AL
220,2011-03-01,20.0,6.0,9.0,5.0,2.0,31.0,17.0,,0.0,9.0,11.0,11.0,15.0,24.0,0.0,0.0,6.0,0.0,4.0,AL
221,2011-04-01,11.0,5.0,7.0,18.0,7.0,27.0,12.0,,0.0,13.0,0.0,8.0,17.0,35.0,0.0,0.0,0.0,0.0,7.0,AL
222,2011-05-01,30.0,10.0,13.0,0.0,3.0,25.0,0.0,,4.0,10.0,0.0,9.0,16.0,35.0,0.0,0.0,7.0,9.0,8.0,AL
223,2011-06-01,18.0,10.0,12.0,0.0,4.0,25.0,4.0,,0.0,12.0,0.0,12.0,14.0,46.0,0.0,5.0,7.0,0.0,5.0,AL
224,2011-07-01,22.0,6.0,15.0,0.0,6.0,19.0,0.0,,0.0,4.0,6.0,9.0,25.0,14.0,8.0,6.0,5.0,0.0,4.0,AL
225,2011-08-01,19.0,5.0,19.0,6.0,0.0,22.0,5.0,,0.0,8.0,0.0,11.0,22.0,13.0,0.0,0.0,8.0,0.0,4.0,AL
226,2011-09-01,11.0,7.0,16.0,0.0,1.0,19.0,9.0,,0.0,9.0,0.0,13.0,16.0,22.0,15.0,0.0,6.0,0.0,4.0,AL
227,2011-10-01,29.0,4.0,17.0,0.0,3.0,24.0,4.0,,0.0,5.0,0.0,11.0,40.0,29.0,0.0,0.0,0.0,0.0,6.0,AL
228,2011-11-01,18.0,11.0,14.0,0.0,3.0,39.0,15.0,,0.0,11.0,0.0,12.0,29.0,40.0,0.0,12.0,7.0,0.0,4.0,AL
229,2011-12-01,10.0,9.0,15.0,0.0,0.0,26.0,21.0,,5.0,14.0,0.0,18.0,29.0,37.0,0.0,0.0,0.0,0.0,5.0,AL
230,2012-01-01,16.0,7.0,11.0,0.0,4.0,34.0,11.0,,11.0,8.0,0.0,17.0,14.0,42.0,0.0,6.0,9.0,0.0,6.0,AL
231,2012-02-01,23.0,4.0,14.0,4.0,3.0,37.0,14.0,,5.0,10.0,0.0,15.0,16.0,36.0,0.0,0.0,5.0,0.0,5.0,AL
232,2012-03-01,10.0,7.0,14.0,4.0,5.0,22.0,11.0,,4.0,19.0,0.0,9.0,12.0,35.0,0.0,5.0,5.0,0.0,4.0,AL
233,2012-04-01,21.0,9.0,14.0,0.0,4.0,30.0,8.0,,0.0,6.0,5.0,11.0,14.0,30.0,0.0,0.0,6.0,0.0,6.0,AL
234,2012-05-01,16.0,8.0,22.0,0.0,5.0,26.0,15.0,,0.0,7.0,0.0,14.0,19.0,44.0,0.0,5.0,3.0,0.0,6.0,AL
235,2012-06-01,17.0,6.0,12.0,24.0,4.0,21.0,8.0,,4.0,14.0,13.0,13.0,13.0,27.0,0.0,6.0,0.0,0.0,4.0,AL
236,2012-07-01,15.0,4.0,13.0,0.0,3.0,18.0,7.0,,8.0,9.0,5.0,14.0,16.0,19.0,0.0,9.0,0.0,0.0,5.0,AL
237,2012-08-01,25.0,14.0,20.0,0.0,0.0,24.0,13.0,,0.0,8.0,0.0,14.0,16.0,15.0,0.0,0.0,6.0,20.0,4.0,AL
238,2012-09-01,5.0,8.0,13.0,5.0,2.0,18.0,8.0,,5.0,7.0,0.0,14.0,20.0,24.0,4.0,0.0,10.0,7.0,5.0,AL
239,2012-10-01,33.0,8.0,17.0,7.0,3.0,27.0,12.0,,0.0,15.0,0.0,14.0,45.0,25.0,5.0,3.0,10.0,0.0,5.0,AL
240,2012-11-01,19.0,7.0,17.0,4.0,3.0,28.0,4.0,,0.0,19.0,0.0,11.0,10.0,24.0,0.0,5.0,0.0,0.0,7.0,AL
241,2012-12-01,11.0,9.0,13.0,0.0,3.0,20.0,7.0,,0.0,14.0,0.0,11.0,16.0,22.0,0.0,3.0,3.0,0.0,5.0,AL
242,2013-01-01,10.0,11.0,15.0,3.0,1.0,29.0,13.0,,3.0,10.0,0.0,11.0,12.0,34.0,0.0,0.0,6.0,0.0,4.0,AL
243,2013-02-01,13.0,8.0,9.0,0.0,3.0,26.0,0.0,,5.0,6.0,3.0,10.0,10.0,26.0,0.0,0.0,4.0,0.0,6.0,AL
244,2013-03-01,5.0,8.0,14.0,11.0,5.0,25.0,4.0,,0.0,5.0,0.0,6.0,14.0,24.0,3.0,2.0,6.0,5.0,4.0,AL
245,2013-04-01,14.0,9.0,9.0,20.0,5.0,22.0,10.0,,0.0,13.0,0.0,12.0,40.0,27.0,0.0,4.0,0.0,0.0,4.0,AL
246,2013-05-01,14.0,12.0,19.0,3.0,5.0,22.0,10.0,,0.0,10.0,4.0,8.0,38.0,38.0,0.0,4.0,0.0,0.0,4.0,AL
247,2013-06-01,16.0,6.0,10.0,0.0,2.0,19.0,6.0,,0.0,7.0,0.0,12.0,27.0,28.0,0.0,0.0,11.0,0.0,3.0,AL
248,2013-07-01,19.0,4.0,11.0,0.0,2.0,22.0,2.0,,0.0,6.0,9.0,11.0,25.0,19.0,0.0,6.0,7.0,0.0,6.0,AL
249,2013-08-01,8.0,9.0,13.0,0.0,1.0,18.0,4.0,,0.0,12.0,3.0,10.0,27.0,15.0,5.0,4.0,0.0,0.0,6.0,AL
250,2013-09-01,27.0,6.0,16.0,4.0,2.0,21.0,3.0,,0.0,12.0,4.0,10.0,31.0,20.0,0.0,5.0,9.0,0.0,10.0,AL
251,2013-10-01,11.0,9.0,21.0,0.0,4.0,21.0,6.0,,0.0,8.0,5.0,10.0,48.0,32.0,5.0,3.0,2.0,0.0,9.0,AL
252,2013-11-01,17.0,7.0,19.0,0.0,2.0,28.0,7.0,,0.0,8.0,2.0,7.0,35.0,25.0,3.0,8.0,41.0,6.0,5.0,AL
253,2013-12-01,11.0,6.0,13.0,0.0,3.0,22.0,8.0,,3.0,11.0,0.0,9.0,73.0,28.0,0.0,0.0,11.0,5.0,4.0,AL
254,2014-01-01,19.0,9.0,16.0,2.0,4.0,26.0,10.0,,0.0,8.0,0.0,10.0,34.0,36.0,0.0,5.0,6.0,0.0,5.0,AL
255,2014-02-01,12.0,9.0,9.0,3.0,4.0,27.0,2.0,,0.0,13.0,3.0,8.0,25.0,33.0,0.0,6.0,9.0,6.0,7.0,AL
256,2014-03-01,12.0,10.0,17.0,5.0,5.0,33.0,9.0,,4.0,11.0,0.0,9.0,45.0,31.0,0.0,4.0,4.0,0.0,7.0,AL
257,2014-04-01,15.0,7.0,17.0,5.0,5.0,30.0,2.0,,0.0,15.0,8.0,8.0,29.0,25.0,0.0,5.0,7.0,0.0,5.0,AL
258,2014-05-01,15.0,6.0,23.0,2.0,3.0,27.0,6.0,,0.0,11.0,0.0,7.0,52.0,45.0,4.0,4.0,16.0,0.0,5.0,AL
259,2014-06-01,32.0,9.0,22.0,0.0,5.0,22.0,7.0,,0.0,9.0,0.0,8.0,30.0,37.0,0.0,9.0,6.0,4.0,5.0,AL
260,2014-07-01,29.0,8.0,21.0,0.0,2.0,20.0,0.0,,0.0,4.0,0.0,9.0,29.0,16.0,0.0,3.0,9.0,0.0,2.0,AL
261,2014-08-01,19.0,8.0,19.0,0.0,2.0,19.0,2.0,,0.0,5.0,4.0,11.0,26.0,15.0,0.0,9.0,6.0,0.0,3.0,AL
262,2014-09-01,27.0,11.0,18.0,5.0,3.0,22.0,1.0,,0.0,13.0,3.0,14.0,22.0,17.0,0.0,6.0,0.0,0.0,4.0,AL
263,2014-10-01,34.0,10.0,25.0,4.0,4.0,29.0,8.0,,2.0,13.0,0.0,10.0,57.0,24.0,0.0,4.0,5.0,0.0,4.0,AL
264,2014-11-01,26.0,10.0,21.0,0.0,4.0,35.0,2.0,,6.0,8.0,0.0,10.0,28.0,29.0,0.0,6.0,11.0,0.0,5.0,AL
265,2014-12-01,19.0,7.0,17.0,0.0,4.0,26.0,2.0,,2.0,10.0,0.0,11.0,26.0,26.0,0.0,4.0,8.0,3.0,4.0,AL
266,2015-01-01,33.0,9.0,16.0,2.0,5.0,32.0,7.0,,4.0,10.0,3.0,19.0,26.0,20.0,0.0,7.0,10.0,5.0,4.0,AL
267,2015-02-01,24.0,9.0,19.0,6.0,3.0,35.0,5.0,,2.0,12.0,0.0,13.0,16.0,33.0,3.0,5.0,4.0,0.0,6.0,AL
268,2015-03-01,40.0,11.0,16.0,0.0,5.0,33.0,6.0,,6.0,10.0,0.0,17.0,23.0,31.0,0.0,3.0,14.0,5.0,6.0,AL
269,2015-04-01,24.0,10.0,24.0,0.0,4.0,25.0,3.0,,6.0,15.0,0.0,15.0,20.0,30.0,0.0,5.0,5.0,0.0,6.0,AL
270,2015-05-01,22.0,6.0,30.0,2.0,5.0,34.0,8.0,,0.0,12.0,5.0,17.0,45.0,28.0,3.0,2.0,9.0,5.0,5.0,AL
271,2015-06-01,37.0,4.0,21.0,4.0,4.0,17.0,12.0,,2.0,11.0,4.0,16.0,15.0,34.0,0.0,6.0,4.0,3.0,3.0,AL
272,2015-07-01,28.0,8.0,24.0,0.0,1.0,17.0,5.0,,2.0,10.0,0.0,19.0,13.0,15.0,0.0,7.0,0.0,0.0,2.0,AL
273,2015-08-01,38.0,13.0,28.0,8.0,3.0,19.0,3.0,,0.0,6.0,0.0,20.0,13.0,13.0,3.0,2.0,4.0,0.0,2.0,AL
274,2015-09-01,35.0,12.0,24.0,18.0,0.0,20.0,6.0,,0.0,10.0,0.0,17.0,15.0,25.0,0.0,3.0,4.0,0.0,3.0,AL
275,2015-10-01,24.0,7.0,23.0,6.0,5.0,22.0,4.0,,0.0,4.0,2.0,16.0,31.0,27.0,0.0,8.0,7.0,3.0,3.0,AL
276,2015-11-01,32.0,6.0,21.0,8.0,4.0,32.0,4.0,,0.0,10.0,3.0,22.0,21.0,25.0,3.0,3.0,7.0,0.0,5.0,AL
277,2015-12-01,25.0,7.0,20.0,7.0,3.0,24.0,0.0,,0.0,13.0,0.0,29.0,17.0,21.0,0.0,3.0,21.0,0.0,4.0,AL
278,2016-01-01,31.0,10.0,18.0,9.0,2.0,24.0,5.0,,0.0,5.0,3.0,26.0,27.0,25.0,3.0,7.0,8.0,5.0,5.0,AL
279,2016-02-01,32.0,6.0,17.0,3.0,4.0,38.0,6.0,,0.0,12.0,5.0,24.0,9.0,27.0,0.0,4.0,15.0,0.0,4.0,AL
280,2016-03-01,37.0,14.0,21.0,13.0,5.0,29.0,3.0,,0.0,8.0,10.0,23.0,12.0,25.0,0.0,3.0,11.0,0.0,3.0,AL
281,2016-04-01,29.0,11.0,19.0,2.0,5.0,25.0,4.0,,4.0,11.0,3.0,24.0,18.0,29.0,3.0,5.0,4.0,3.0,3.0,AL
282,2016-05-01,28.0,7.0,28.0,5.0,4.0,29.0,5.0,,5.0,8.0,7.0,21.0,50.0,34.0,3.0,2.0,3.0,0.0,3.0,AL
283,2016-06-01,27.0,5.0,21.0,5.0,2.0,20.0,2.0,,0.0,5.0,4.0,33.0,12.0,31.0,2.0,1.0,0.0,6.0,3.0,AL
284,2016-07-01,28.0,3.0,22.0,4.0,2.0,15.0,2.0,,0.0,5.0,6.0,34.0,21.0,16.0,3.0,4.0,7.0,44.0,3.0,AL
285,2016-08-01,28.0,10.0,24.0,5.0,2.0,17.0,4.0,,2.0,14.0,0.0,33.0,13.0,13.0,0.0,5.0,2.0,5.0,2.0,AL
286,2016-09-01,34.0,8.0,30.0,5.0,2.0,17.0,2.0,,3.0,7.0,4.0,28.0,28.0,25.0,4.0,7.0,6.0,2.0,4.0,AL
287,2016-10-01,25.0,6.0,26.0,2.0,4.0,26.0,1.0,,1.0,9.0,0.0,27.0,27.0,21.0,0.0,10.0,3.0,0.0,3.0,AL
288,2016-11-01,34.0,9.0,23.0,3.0,3.0,22.0,2.0,,0.0,13.0,0.0,33.0,23.0,23.0,0.0,6.0,5.0,0.0,4.0,AL
289,2016-12-01,23.0,5.0,23.0,5.0,3.0,24.0,4.0,,0.0,10.0,0.0,36.0,18.0,24.0,0.0,4.0,0.0,0.0,4.0,AL
290,2017-01-01,32.0,9.0,21.0,5.0,3.0,27.0,3.0,,0.0,10.0,0.0,40.0,14.0,23.0,0.0,10.0,2.0,0.0,3.0,AL
291,2017-02-01,28.0,6.0,24.0,0.0,3.0,32.0,5.0,,0.0,7.0,0.0,28.0,17.0,23.0,4.0,5.0,25.0,5.0,3.0,AL
292,2017-03-01,35.0,8.0,25.0,0.0,3.0,29.0,4.0,,2.0,7.0,0.0,27.0,23.0,24.0,4.0,0.0,10.0,2.0,4.0,AL
293,2017-04-01,21.0,7.0,23.0,2.0,3.0,34.0,4.0,,3.0,10.0,4.0,28.0,21.0,29.0,0.0,5.0,6.0,0.0,4.0,AL
294,2017-05-01,36.0,6.0,45.0,2.0,4.0,27.0,6.0,,1.0,10.0,3.0,31.0,52.0,23.0,0.0,4.0,10.0,0.0,4.0,AL
295,2017-06-01,35.0,6.0,25.0,4.0,2.0,19.0,4.0,,0.0,10.0,3.0,41.0,10.0,20.0,0.0,4.0,3.0,0.0,4.0,AL
296,2017-07-01,30.0,5.0,28.0,12.0,3.0,18.0,2.0,,0.0,12.0,0.0,48.0,11.0,11.0,6.0,10.0,4.0,11.0,4.0,AL
297,2017-08-01,37.0,9.0,32.0,4.0,1.0,19.0,3.0,,4.0,12.0,0.0,48.0,11.0,19.0,12.0,7.0,5.0,8.0,10.0,AL
298,2017-09-01,32.0,9.0,32.0,2.0,3.0,25.0,7.0,,0.0,5.0,0.0,40.0,21.0,24.0,4.0,4.0,2.0,0.0,7.0,AL
299,2017-10-01,39.0,7.0,34.0,0.0,4.0,21.0,3.0,,2.0,9.0,0.0,35.0,40.0,22.0,0.0,9.0,4.0,0.0,4.0,AL
300,2017-11-01,42.0,7.0,37.0,0.0,4.0,22.0,7.0,,5.0,8.0,4.0,32.0,20.0,25.0,0.0,7.0,3.0,7.0,5.0,AL
301,2017-12-01,27.0,8.0,31.0,6.0,5.0,19.0,1.0,,0.0,7.0,5.0,33.0,18.0,23.0,0.0,6.0,10.0,6.0,3.0,AL
302,2018-01-01,33.0,5.0,37.0,0.0,3.0,28.0,5.0,,0.0,7.0,0.0,30.0,14.0,29.0,2.0,6.0,16.0,5.0,5.0,AL
303,2018-02-01,36.0,8.0,34.0,7.0,4.0,26.0,6.0,,0.0,8.0,3.0,34.0,17.0,28.0,2.0,5.0,6.0,0.0,4.0,AL
304,2018-03-01,33.0,5.0,33.0,2.0,4.0,29.0,5.0,,5.0,14.0,3.0,40.0,14.0,30.0,0.0,5.0,12.0,6.0,4.0,AL
305,2018-04-01,31.0,5.0,28.0,12.0,3.0,27.0,5.0,,4.0,8.0,0.0,49.0,22.0,31.0,2.0,6.0,12.0,0.0,6.0,AL
306,2018-05-01,31.0,8.0,43.0,0.0,4.0,24.0,5.0,,4.0,5.0,3.0,48.0,46.0,33.0,0.0,9.0,17.0,0.0,7.0,AL
307,2018-06-01,37.0,8.0,47.0,7.0,2.0,16.0,4.0,,0.0,4.0,5.0,69.0,22.0,23.0,4.0,7.0,6.0,3.0,3.0,AL
308,2018-07-01,49.0,9.0,41.0,2.0,3.0,18.0,7.0,,0.0,6.0,5.0,49.0,17.0,17.0,10.0,8.0,3.0,7.0,3.0,AL
309,2018-08-01,49.0,5.0,41.0,6.0,0.0,20.0,6.0,,3.0,9.0,4.0,56.0,12.0,18.0,7.0,9.0,5.0,3.0,2.0,AL
310,2018-09-01,47.0,10.0,44.0,0.0,4.0,19.0,4.0,,4.0,11.0,3.0,50.0,12.0,27.0,6.0,12.0,5.0,8.0,3.0,AL
311,2018-10-01,56.0,7.0,43.0,0.0,5.0,23.0,5.0,,3.0,11.0,2.0,41.0,38.0,24.0,0.0,2.0,4.0,10.0,5.0,AL
312,2018-11-01,41.0,7.0,44.0,3.0,5.0,22.0,5.0,,5.0,16.0,0.0,43.0,25.0,32.0,6.0,7.0,15.0,0.0,4.0,AL
313,2018-12-01,45.0,6.0,29.0,0.0,6.0,15.0,6.0,,2.0,4.0,0.0,50.0,3.0,26.0,6.0,8.0,80.0,0.0,5.0,AL
314,2019-01-01,49.0,6.0,44.0,4.0,4.0,21.0,7.0,,0.0,9.0,4.0,59.0,10.0,27.0,0.0,12.0,15.0,0.0,4.0,AL
315,2019-02-01,49.0,10.0,45.0,0.0,5.0,30.0,7.0,,0.0,11.0,0.0,44.0,8.0,28.0,0.0,7.0,78.0,0.0,5.0,AL
316,2019-03-01,39.0,6.0,36.0,0.0,6.0,28.0,4.0,,7.0,14.0,0.0,47.0,10.0,32.0,3.0,15.0,46.0,3.0,5.0,AL
317,2019-04-01,32.0,8.0,35.0,3.0,2.0,28.0,5.0,,3.0,10.0,0.0,47.0,11.0,29.0,0.0,8.0,25.0,0.0,4.0,AL
